video_id,crawl_time,music_id,music_mid,music_title,music_author,music_owner_id,music_owner_nickname,music_duration,music_shoot_duration,is_original_sound,is_commerce_music,music_status,music_collect_count,music_cover_url_list,music_play_url_list
7609674990040460682,2026-05-10 15:17:56.270658,7609674982213372714,,,荒野求生,2878934067459015,荒野求生,608,,False,,,,,
7609678035784092980,2026-05-10 15:18:13.569254,7609678987593370374,,@角落解说创作的原声,角落解说,1129925526422244,角落解说,508,,False,,,,,
7609678524055702803,2026-05-10 15:18:19.040823,,,直播间带货榜,,,,,,,,,,,
7609683553865010472,2026-05-10 15:18:21.408452,,,直播间带货榜,,,,,,,,,,,
7609691699988996083,2026-05-10 15:18:23.662934,,,直播间带货榜,,,,,,,,,,,
7609691888005762342,2026-05-10 15:18:25.910482,7609692315057163027,,@即闻探世界创作的原声,即闻探世界,3444095714603661,即闻探世界,181,,False,,,,,
7609697604419077711,2026-05-10 15:18:32.949029,7609697511854787380,,@城南旧事簿创作的原声,城南旧事簿,64041274003,城南旧事簿,31,,False,,,,,
7609719314309185905,2026-05-10 15:18:39.970539,7609719588934175534,,交换余生,Bobaya,358894106853232,Bobaya,2602,,False,,,,,
7609721874657856818,2026-05-10 15:18:46.550428,7609723251434015497,,@寇特老师（沉淀版）创作的原声,寇特老师（沉淀版）,202761246878264,寇特老师（沉淀版）,1787,,False,,,,,
7609740635104398646,2026-05-10 15:18:49.364732,7609741447234947866,,@龍影Jackiemovie创作的原声,龍影Jackiemovie,2277783941954573,龍影Jackiemovie,802,,False,,,,,
7609748964081945898,2026-05-10 15:18:56.709349,7609749151207000886,,小背篓,爱上大世界,113999048606432,爱上大世界,879,,False,,,,,
7609813868533124392,2026-05-10 15:19:00.828449,7609813736032520987,,@杆哥（国服芈月）创作的原声,杆哥（国服芈月）,70367542514,杆哥（国服芈月）,309,,False,,,,,
7609830109150727466,2026-05-10 15:19:06.221591,7609831176609565483,,@口水综艺创作的原声,口水综艺,1733299659082448,口水综艺,355,,False,,,,,
7609875156403740122,2026-05-10 15:19:09.356087,7609875214557645595,,@欢乐时光创作的原声,欢乐时光,111592818156,欢乐时光,943,,False,,,,,
7609880941481168182,2026-05-10 15:19:12.901736,,,直播间带货榜,,,,,,,,,,,
7609892680834845998,2026-05-10 15:19:15.300753,,,,,,,,,,,,,,
7609897501545879962,2026-05-10 15:19:17.551661,,,,,,,,,,,,,,
7609899935160604891,2026-05-10 15:19:19.705789,7609899817992538906,,@千屿影视创作的原声,千屿影视,2773445873240571,千屿影视,282,,False,,,,,
7609902176302894388,2026-05-10 15:19:29.182514,7609903053558254387,,To the Beat,南音说乐,165375863963003,南音说乐,1357,,False,,,,,
7609903965095081551,2026-05-10 15:19:32.948299,,,直播间带货榜,,,,,,,,,,,
7609904955348270577,2026-05-10 15:19:35.352571,7609904896472697651,,@品味影视创作的原声,品味影视,55539553020,品味影视,66,,False,,,,,
7609914259312545030,2026-05-10 15:19:44.659559,7609914538456025919,,暗区突围,朴弟,92616428644,朴弟,151,,False,,,,,
7609914905126447955,2026-05-10 15:19:48.837657,,,,,,,,,,,,,,
7609915071100349538,2026-05-10 15:19:51.178460,7609914958075546378,,@吴小北创作的原声,吴小北,2151077822338455,吴小北,24,,False,,,,,
7609915421256454521,2026-05-10 15:19:57.711266,7563933003066198032,,FELL DOWN(风象星座曲),DJ刘恋,,,78,,False,,,,,
7609921064319062132,2026-05-10 15:20:00.656262,7609921081725553471,,@哈哈86年抽风要个二胎创作的原声,哈哈86年抽风要个二胎,3661843796067267,哈哈86年抽风要个二胎,1052,,False,,,,,
7609922858428691106,2026-05-10 15:20:03.393254,7609922788916284186,,@清心莲创作的原声,清心莲,764858845631758,清心莲,207,,False,,,,,
7609926132556745999,2026-05-10 15:20:05.845282,7609926670774029065,,@科学探索飞船创作的原声,科学探索飞船,2436964726878856,科学探索飞船,421,,False,,,,,
7609927135096535753,2026-05-10 15:20:12.717810,,,直播间带货榜,,,,,,,,,,,
7609941028577053979,2026-05-10 15:20:15.138390,7609941107725323049,,@烬影说漫创作的原声,烬影说漫,2563710957418701,烬影说漫,228,,False,,,,,
7609941798038834447,2026-05-10 15:20:22.311433,7609942243394898739,,@伙计探世界创作的原声,伙计探世界,63956997473,伙计探世界,410,,False,,,,,
7609947132375731507,2026-05-10 15:20:26.396176,7533063891376146451,,浮光(TheHistory),DJ.KK,,,258,,False,,,,,
7609949566632332596,2026-05-10 15:20:30.530918,,,直播间带货榜,,,,,,,,,,,
7609955800739613952,2026-05-10 15:20:32.996919,7609956230668356378,,@数字人Lily创作的原声,数字人Lily,7459688919762191374,数字人Lily,269,,False,,,,,
7609956533716018030,2026-05-10 15:20:42.240446,7273890326624356412,,无畏契约：源能行动,Marc James Oshry,2256639322767180,,216,,False,,,,,
7609966295506146222,2026-05-10 15:20:50.254916,7609966359891446564,,@潇湘楼中梦（潇湘文学）创作的原声,潇湘楼中梦（潇湘文学）,1385815672357899,潇湘楼中梦（潇湘文学）,601,,False,,,,,
7609967385193998713,2026-05-10 15:20:59.567589,7609967485965617926,,@李雪微创作的原声,李雪微,59401066708,李雪微,369,,False,,,,,
7609972884358198479,2026-05-10 15:21:02.005907,7609972867320990506,,@生灵观察喵创作的原声,生灵观察喵,4079620600112506,生灵观察喵,181,,False,,,,,
7609975965518860614,2026-05-10 15:21:04.649514,7610044555227941659,,@我爱摆烂创作的原声,我爱摆烂,4180773915340955,我爱摆烂,14,,False,,,,,
7609979360514182435,2026-05-10 15:21:11.624877,7609979703528672026,,Monkeybiz超长版,猎奇三健客,1169478908910999,猎奇三健客,332,,False,,,,,
7609980559762943738,2026-05-10 15:21:18.308971,7556041998315587636,,压迫感bgm,Martins Garix,2766788119236640,,60,,False,,,,,
7609980930032518521,2026-05-10 15:21:26.825174,7609980932795468544,,@认知便利店M!创作的原声,认知便利店M!,74772559054,认知便利店M!,630,,False,,,,,
7609983204430269737,2026-05-10 15:21:32.999320,7609983717234182939,,@板牙象棋创作的原声,板牙象棋,4221762718676990,板牙象棋,677,,False,,,,,
7609983487164075316,2026-05-10 15:21:36.184460,,,直播间带货榜,,,,,,,,,,,
7609997637932461477,2026-05-10 15:21:38.898836,7609997599403445011,,@sbzidgsnkd创作的原声,sbzidgsnkd,57650982543,sbzidgsnkd,205,,False,,,,,
7609998904545659882,2026-05-10 15:21:41.761024,7609998898207230739,,@我是机灵姐创作的原声,我是机灵姐,95864020728,我是机灵姐,334,,False,,,,,
7609999300039517029,2026-05-10 15:21:50.655196,7609999200645942022,,真英雄dj版（猫朵儿 Remix）,DJ小金,7488269273815761980,DJ小金,76,,False,,,,,
7610008079488355603,2026-05-10 15:22:05.234340,7610008654372293426,,@大地苍荒野创作的原声,大地苍荒野,3338576168755919,大地苍荒野,340,,False,,,,,
7610013931079276965,2026-05-10 15:22:14.710547,7610014018648001330,,@白羊说创作的原声,白羊说,79592584569,白羊说,607,,False,,,,,
7610015342609354035,2026-05-10 15:22:41.211331,7610148620511251226,,@宅胖子创作的原声,宅胖子,1631289158940536,宅胖子,320,,False,,,,,
7610016137169866018,2026-05-10 15:22:56.032834,7610016782660766514,,@不争看剧创作的原声,不争看剧,3888335972730414,不争看剧,154,,False,,,,,
7610016358876712228,2026-05-10 15:23:06.605707,7610017027847555890,,Gimme（Reset）,青豆爱钓鱼,517221455499289,青豆爱钓鱼,95,,False,,,,,
7610017325214944558,2026-05-10 15:23:13.026079,7610017772348787502,,植物大战僵尸2,刚哥说游,69769301975,刚哥说游,193,,False,,,,,
7610018474110274835,2026-05-10 15:23:22.480209,7610019051414407986,,曲舞了,国漫专家,532586091511822,国漫专家,226,,False,,,,,
7610019331821857509,2026-05-10 15:23:31.356148,,,直播间带货榜,,,,,,,,,,,
7610019806670032143,2026-05-10 15:23:33.905679,,,直播间带货榜,,,,,,,,,,,
7610023539684527395,2026-05-10 15:23:36.917219,7610024158868654884,,@中国•美食特色创作的原声,中国•美食特色,2675551946432699,中国•美食特色,127,,False,,,,,
7610026352292498740,2026-05-10 15:23:45.078298,7610027273120303935,,暗里着迷,冷风帧影,7583961023842714682,冷风帧影,648,,False,,,,,
7610029518489822137,2026-05-10 15:23:48.602548,7610029457163750153,,@黑月留白创作的原声,黑月留白,7533556590759232569,黑月留白,213,,False,,,,,
7610031393782975785,2026-05-10 15:23:56.049720,7610031899465059126,,@夏毅说电影创作的原声,夏毅说电影,167558301628415,夏毅说电影,233,,False,,,,,
7610046082432699686,2026-05-10 15:24:10.145880,7610046964473826099,,@影视强声创作的原声,影视强声,109292193802,影视强声,901,,False,,,,,
7610051524118498596,2026-05-10 15:24:21.271572,7610052519766641434,,@牛油果爱剪辑创作的原声,牛油果爱剪辑,3353931567349453,牛油果爱剪辑,944,,False,,,,,
7610057688260838774,2026-05-10 15:24:27.166861,7610057700239821619,,@绘影绘声创作的原声,绘影绘声,84004034863870,绘影绘声,513,,False,,,,,
7610058367406542089,2026-05-10 15:24:30.340477,,,直播间带货榜,,,,,,,,,,,
7610060039767854382,2026-05-10 15:24:32.851872,7610060263663881006,,What Do You Mean?,抖音公民,7478737189003625532,,1657,,False,,,,,
7610064775883672832,2026-05-10 15:24:41.020729,7610066103662103322,,@老毛探秘馆创作的原声,老毛探秘馆,68713862290,老毛探秘馆,1011,,False,,,,,
7610069265059695914,2026-05-10 15:24:44.045360,7610069914686114598,,@黑猫追剧创作的原声,黑猫追剧,1887199338174915,黑猫追剧,945,,False,,,,,
7610081152968246132,2026-05-10 15:24:52.797393,7610081034708847403,,心之火,逢海『漫剪』,427081401646020,逢海『漫剪』,290,,False,,,,,
7610085736536196730,2026-05-10 15:25:01.392886,7610085609268677403,,出场曲,高蔡笙,3283577843225130,高蔡笙,47,,False,,,,,
7610091916838882602,2026-05-10 15:25:04.087126,,,,,,,,,,,,,,
7610125409123863808,2026-05-10 15:25:06.423137,,,直播间带货榜,,,,,,,,,,,
7610216460324982057,2026-05-10 15:25:10.066194,7610217118709173030,,@王叔电影创作的原声,王叔电影,1046378679895780,王叔电影,958,,False,,,,,
7610255093421690127,2026-05-10 15:25:17.205020,7610255432552106778,,@二狗脱口秀创作的原声,二狗脱口秀,326995779259082,二狗脱口秀,1014,,False,,,,,
7610261944881482082,2026-05-10 15:25:25.810664,7610261956917807922,,@石头老表创作的原声,石头老表,109813755250,石头老表,431,,False,,,,,
7610263457007076307,2026-05-10 15:25:34.016336,,,,,,,,,,,,,,
7610264285923398574,2026-05-10 15:25:36.360307,7610264255647976202,,See Tình (Speed Up Version),干饭不打烊,1083463002503529,干饭不打烊,311,,False,,,,,
7610277370319237105,2026-05-10 15:25:43.651310,7583220444112096015,,山高水阔(DJ氛围版),小楼,7563164082037163066,小楼,21,,False,,,,,
7610279230388551141,2026-05-10 15:25:51.431552,7197758552160536578,,Siren in the Streets,The_Mountain,63734450893,,60,,False,,,,,
7610281531420843611,2026-05-10 15:26:06.356243,7610281590557182770,,得吃小曲（寂寞的人伤心的歌）1.8倍变调版,小圃大王（春季犯困蛋）,2909736351581241,小圃大王（春季犯困蛋）,565,,False,,,,,
7610283350162545265,2026-05-10 15:26:11.131531,7610283346530208512,,Loud out,野球显微镜🎥,4446899353690766,野球显微镜🎥,633,,False,,,,,
7610294222368836891,2026-05-10 15:26:18.840711,7610294448647408434,,@野文不懂吃创作的原声,野文不懂吃,644766069163562,野文不懂吃,555,,False,,,,,
7610300216243162414,2026-05-10 15:26:30.355286,7610300490722675475,,@时夜说故事创作的原声,时夜说故事,1500193187436269,时夜说故事,873,,False,,,,,
7610303805573954555,2026-05-10 15:26:35.478681,7610303787420666687,,@【寻真味】美叔创作的原声,【寻真味】美叔,103748092121,【寻真味】美叔,574,,False,,,,,
7610309340989279539,2026-05-10 15:26:49.607465,,,直播间带货榜,,,,,,,,,,,
7610310569521925410,2026-05-10 15:26:53.847633,,,直播间带货榜,,,,,,,,,,,
7610311173065477403,2026-05-10 15:26:56.382450,7610311423528422171,,@在下有礼了创作的原声,在下有礼了,699762878725775,在下有礼了,427,,False,,,,,
7610314949809818890,2026-05-10 15:27:04.386064,7610317343683611401,,@文景川创作的原声,文景川,58230132915,文景川,986,,False,,,,,
7610319571144449509,2026-05-10 15:27:11.887711,7610319786946972426,,恋人,木北北.,1423218238044636,木北北.,2718,,False,,,,,
7610320147886132515,2026-05-10 15:27:16.036722,7610320317931637510,,@头柱日志创作的原声,头柱日志,1672832309806796,头柱日志,216,,False,,,,,
7610326779017858331,2026-05-10 15:27:24.039299,7610326949638277898,,@中味道创作的原声,中味道,3646396560573488,中味道,103,,False,,,,,
7610331942675829723,2026-05-10 15:27:27.594131,7610331920991292186,,听，这是你人生走上坡路的声音（图钉姐 Remix）,追风老樊-自驾中国,1496913780413563,追风老樊-自驾中国,32,,False,,,,,
7610338643235966217,2026-05-10 15:27:31.168296,7610339248928787254,,@老马哄睡宇宙创作的原声,老马哄睡宇宙,3536487459069031,老马哄睡宇宙,1292,,False,,,,,
7610339422060892025,2026-05-10 15:27:36.721790,,,直播间带货榜,,,,,,,,,,,
7610346419286740275,2026-05-10 15:27:38.939999,7610346537356462911,,@大卓纪录片创作的原声,大卓纪录片,3872921987843880,大卓纪录片,176,,False,,,,,
7610350234136251688,2026-05-10 15:28:05.875333,7610351645469461291,,@故事的前篇创作的原声,故事的前篇,108364425876,故事的前篇,2766,,False,,,,,
7610354626152211642,2026-05-10 15:28:20.476183,7610354601577089828,,王者荣耀,木瑞孙策冲鸭,2630512660721741,木瑞孙策冲鸭,233,,False,,,,,
7610356720712482809,2026-05-10 15:28:23.240771,,,直播间带货榜,,,,,,,,,,,
7610358803929812233,2026-05-10 15:28:25.756188,,,直播间带货榜,,,,,,,,,,,
7610363635906432310,2026-05-10 15:28:28.289227,,,直播间带货榜,,,,,,,,,,,
7610365621490418154,2026-05-10 15:28:30.497168,7610365629551348490,,佛门清净,大宇哥藏地vlog,98451532302,大宇哥藏地vlog,370,,False,,,,,
7610367327146850426,2026-05-10 15:28:33.445841,7610367344047901459,,@柚小衣创作的原声,柚小衣,7422228313035670585,柚小衣,224,,False,,,,,
7610367331545500928,2026-05-10 15:28:51.260933,7610367742956309298,,@味道记忆馆创作的原声,味道记忆馆,7580000648511423537,味道记忆馆,284,,False,,,,,
7610369930764061952,2026-05-10 15:28:57.264970,7610370372736437042,,@二狗脱口秀创作的原声,二狗脱口秀,2772309332733721,二狗脱口秀,593,,False,,,,,
7610370737342290939,2026-05-10 15:29:00.221033,,,直播间带货榜,,,,,,,,,,,
7610372789568032051,2026-05-10 15:29:02.608294,7610372851715197750,,@鱼丸小漫铺创作的原声,鱼丸小漫铺,4182978123271495,鱼丸小漫铺,183,,False,,,,,
7610373639266913542,2026-05-10 15:29:10.521026,,,直播间带货榜,,,,,,,,,,,
7610374126213111214,2026-05-10 15:29:13.043097,7610374135406037769,,@无敌（暗区突围）创作的原声,无敌（暗区突围）,311917525085575,无敌（暗区突围）,207,,False,,,,,
7610375415252667658,2026-05-10 15:29:15.875385,7610375668282477338,,@午夜场沸客创作的原声,午夜场沸客,1359447910002776,午夜场沸客,196,,False,,,,,
7610376181707201930,2026-05-10 15:29:23.323794,,,直播间带货榜,,,,,,,,,,,
7610377511456754995,2026-05-10 15:29:25.904649,7610377918946102043,,@乔木萧.(三角洲)创作的原声,乔木萧.(三角洲),1994984865932400,乔木萧.(三角洲),180,,False,,,,,
7610379315860510885,2026-05-10 15:29:33.824768,,,直播间带货榜,,,,,,,,,,,
7610381984031902976,2026-05-10 15:29:37.528672,7610382528821644070,,@戴嘴馋创作的原声,戴嘴馋,226975663798427,戴嘴馋,287,,False,,,,,
7610387712541231089,2026-05-10 15:29:43.230480,7610387679108549376,,@丹东急电创作的原声,丹东急电,3689589293449976,丹东急电,218,,False,,,,,
7610391754982543462,2026-05-10 15:29:46.186855,7610391721704262426,,Overturn,余幼笙🎶,1825640640414211,余幼笙🎶,24,,False,,,,,
7610395781702405386,2026-05-10 15:29:48.655541,7610396142597163803,,@东张西望创作的原声,东张西望,2931769750062192,东张西望,332,,False,,,,,
7610398307341675883,2026-05-10 15:29:51.170093,,,直播间带货榜,,,,,,,,,,,
7610399903009169769,2026-05-10 15:29:53.364801,,,,,,,,,,,,,,
7610400760286694698,2026-05-10 15:29:55.610872,7610401306477792038,,@这是TA的电影创作的原声,这是TA的电影,2799810756227460,这是TA的电影,743,,False,,,,,
7610402475199188267,2026-05-10 15:30:20.914797,7610403027924929290,,溯（Inst）,奇幻动物园,1203329598765323,奇幻动物园,213,,False,,,,,
7610403884008259685,2026-05-10 15:30:36.261471,7610403858975607595,,@路灰气球创作的原声,路灰气球,106016860886,路灰气球,12,,False,,,,,
7610406005620428078,2026-05-10 15:30:40.940633,7610406711664429867,,@小道必可观（油管）创作的原声,小道必可观（油管）,4497435806148490,小道必可观（油管）,1193,,False,,,,,
7610408496185609482,2026-05-10 15:30:50.407800,7610408936172276507,,Lejla (Лейла),梁明影视,2881195513222605,梁明影视,295,,False,,,,,
7610409219417738547,2026-05-10 15:30:56.844521,7610409977941117747,,@房车GO创作的原声,房车GO,76619954052,房车GO,935,,False,,,,,
7610415188914851078,2026-05-10 15:31:01.579671,7610415697094216458,,@谢菲尔德创作的原声,谢菲尔德,3452094125978731,谢菲尔德,343,,False,,,,,
7610416024365567241,2026-05-10 15:31:08.659872,7610416805487921970,,@大皓小浪的环国日记创作的原声,大皓小浪的环国日记,67031491912,大皓小浪的环国日记,1100,,False,,,,,
7610417226293726498,2026-05-10 15:31:13.097694,7610417971808258842,,@辛巴纪实创作的原声,辛巴纪实,2247841887035244,辛巴纪实,231,,False,,,,,
7610419060269993279,2026-05-10 15:31:21.880828,7610419769749064502,,@徐大阳的日志创作的原声,徐大阳的日志,68962603052,徐大阳的日志,580,,False,,,,,
