video_id,page_url,author_id,author_name,author_profile_url,desc_text,publish_time_raw,publish_time_std,like_count_raw,comment_count_raw,share_count_raw,collect_count,hashtag_list,hashtag_count,cover_url,music_name,duration_sec,author_follower_count,author_total_favorited,author_signature,author_verification_type,risk_warning_text,video_cover_url,dynamic_cover_url,origin_cover_url,bitrate_count,source_entry,match_type,confidence,selected_reason,is_primary_match,matched_object_id,crawl_time
7611847988500125605,https://www.douyin.com/video/7611847988500125605,251114195005709,黑泡泡频道,https://www.douyin.com/user/MS4wLjABAAAArvaB2lXma_z1pPa7TxpOqmko4WJf3NwN44qaiIuJsq8,霉霉和侃爷的beef档案#taylorswift #kanye #霉霉 #音乐 #来汽水听宝藏歌单,1772282220,2026-02-28 20:37:00,131026,2187,9336,15430,"['taylorswift', 'kanye', '霉霉', '音乐', '来汽水听宝藏歌单']",5,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/d15a71ca91e80d63ac6c1074174391d5~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092042800&x-signature=ZMeJBRg0YS948dCq0NqPmPlL1k0%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=20260420193854168991F878D31314A9BD,@黑泡泡频道创作的原声,681,49896,2034343,"看什么看
赶紧关注啊bro
招剪辑 （高薪）  
剪辑、商务：softf0143",1,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777892400&x-signature=0nH9%2Brr9UfieXo8rl4lPImJKrpQ%3D&from=327834062,tos-cn-i-0813c000-ce/o0CADKv7IEP2qvCkAMaiAiBq1oiPBAaHWAtA3,tos-cn-p-0015c000-ce/oEpF9ryJpQoDAJE8bBoFfNaEQlDCVFAo3wfau3,,manual_url,exact,high,exact_video_id_match,True,7611847988500125605,2026-04-20 19:38:50.596081
7620436399171860106,https://www.douyin.com/video/7620436399171860106,c5768374-5c48-fe32-10ea-798954784d83,我的,https://www.douyin.com/user/self?from_nav=1,- 抖音电商直播间带货榜是根据真实数据进行排名的直播间排行榜，希望帮助消费者通过榜单找到正在直播的好商品，让选择更简单。直播间排名越靠前曝光机会越大。,1776684921154,2026-04-20 19:35:21.154,,,,,[],0,,直播间带货榜,60000,,,,,,,,,,manual_url,none,low,,False,,2026-04-20 19:39:10.405391
7626740327148117611,https://www.douyin.com/video/7626740327148117611,2277841665529404,亲切的拓子,https://www.douyin.com/user/MS4wLjABAAAARsIBVs2nlZVbSFr62Mnv37DeCn7ol7q7MjvOU20B0upUv3Bf0WVc38Vea5R6zi0b,找对象，一定要会看着六点 #颜值遗传,1775738859,2026-04-09 20:47:39,726,45,236,123,['颜值遗传'],1,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/ad67f7bfdffc615d51b0aaf0896a6c2f~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092042800&x-signature=AvIOsnYYXNdShS6II7ZQn6i7FFA%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=20260420193931CA415C35A8F05D151403,@亲切的拓子创作的原声,182667,211344,2226549,"一个对生活要求极高、但能量很低的人
科技狠活丨精力管理｜审美累积
直男
变美🛰️：@Tzssss小跟班 
合作📮：tuo841541@163.com（备注品牌）",1,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777892400&x-signature=0nH9%2Brr9UfieXo8rl4lPImJKrpQ%3D&from=327834062,tos-cn-i-0813/oQEfAPbr2FGA2BzAITEDu9fIQAXkAfBZBGvqm7,tos-cn-p-0015/ocCH7fMPrez87E44v34oGSPQE5DXBBTdBAAAfb,,manual_url,exact,high,exact_video_id_match,True,7626740327148117611,2026-04-20 19:39:24.641841
7624522301232418083,https://www.douyin.com/video/7624522301232418083,96380964853,英语Snow老师,https://www.douyin.com/user/MS4wLjABAAAAVQNz3orhh_t17PZov7KgKfKMDIaiQ0xjVeaBRGRR3YY,,1775222445,2026-04-03 21:20:45,73414,592,6289,22463,[],0,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/1ed688e03c62a955c0bb66026d8fd95e~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092042800&x-signature=pdTwYU%2FqTbyeinhMh1oe%2FMEK%2Fo0%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=20260420193952B2D330F652915C139D78,@英语Snow老师创作的原声,278455,1505046,4762993,"🌍国际TESOL认证｜前500强教学管理
👄哑巴英语➔ 自由交流➔ 《英语开悟》视频合集
🔍有些努力大可不必，听劝就是捷径。
😍一对一定制找我（结果导向）➔  @Snow小师弟 
宠溺对象 @来，跟Snow说说",1,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777892400&x-signature=0nH9%2Brr9UfieXo8rl4lPImJKrpQ%3D&from=327834062,tos-cn-i-dy/1a1d42123a4b4e7694057f642089bd2d,tos-cn-p-0015/owANkbQgC7AFkE7v38959zflf5DrABgQDCqpwP,,manual_url,exact,high,exact_video_id_match,True,7624522301232418083,2026-04-20 19:39:43.901193
7626377731357314314,https://www.douyin.com/video/7626377731357314314,1349844149221230,爱说英语的福安,https://www.douyin.com/user/MS4wLjABAAAAi5nj_60tCeJVIafg-CIkepUZ-bTom0GS2T6nUdJSG-Zt1mmnHvgPbCQ_iZx4woV0,就这么一不小心学会了！该死！#爱说英语的福安 #英语听力 #学英语有方法 #青年创作者成长计划 #英语课,1775705400,2026-04-09 11:30:00,197784,903,18639,57647,"['爱说英语的福安', '英语听力', '学英语有方法', '青年创作者成长计划', '英语课']",5,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/045ff54b10c9e4bdba5c370c390f3134~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092042800&x-signature=oWsBS7Mvd5n%2BQz%2BgBbaA63DcEE0%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=2026042019400518A8A363F06AD7152AEE,@爱说英语的福安创作的原声,354754,2526034,8300550,"粉丝群进3️⃣，其余🈵
🧑‍🏫海归Cambridge 8年教龄
📗【美剧×英语】双buff学习号
🔓拆解剧中知识点，教你地道单词/表达，告别英语学习的枯燥感～
📝若想成功，跟我一起坚持到底
💌商务➕SPENCERong_F
💌学英语➕English_upup",1,,https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777892400&x-signature=X9elwoZq%2FZEQomKXg6v0HNLvW%2Bs%3D&from=327834062,tos-cn-i-dy/80e985cbaa044b43be150ef6788fc44b,tos-cn-p-0015/osfP8ijby0JKIgicVnEiJAJBBzV86IeWq0DACA,,manual_url,exact,high,exact_video_id_match,True,7626377731357314314,2026-04-20 19:39:59.969871
7628617795365915955,https://www.douyin.com/video/7628617795365915955,7626321915694941243,Volka English,https://www.douyin.com/user/MS4wLjABAAAALvmxJnXsi9cbCUThBm1S1j8jbG4UvFI4fQz4RCIGH1B7NwIRBwqXlVWIz8PGR3zQ,"Easy Nature English | Describe the World Around You (Comprehensible Input Vlog)
#volkaenglish  #英语  #英语学习  #英语母语者  #英语口语",1776211200,2026-04-15 08:00:00,42883,194,2638,16510,"['volkaenglish', '英语', '英语学习', '英语母语者', '英语口语']",5,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/35c14bfb1212721bc691988b6c726832~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092042800&x-signature=yHRLto8WU6nMYmPnRpRRUw8%2FjC8%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=20260420194014D03E6C5F864FBCBD7DEE,@Volka English创作的原声,1086,28910,48117,Making English Fun.,1,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777892400&x-signature=0nH9%2Brr9UfieXo8rl4lPImJKrpQ%3D&from=327834062,tos-cn-i-dy/296c93f6b1ca45fe831eed17e0eb7098,tos-cn-p-0015/oEFe5bAAQ3MAvEQWJ2CMeTSIzfMB7BEGBE4T8M,,manual_url,exact,high,exact_video_id_match,True,7628617795365915955,2026-04-20 19:40:09.325801
7605752547445411106,https://www.douyin.com/video/7605752547445411106,1014180958446636,做宁的书虫,https://www.douyin.com/user/MS4wLjABAAAAy-C0-_lczPxDF6aSehR9qj3-yAGnsN68-aiIWzMAa8fKQUz-zLOlMHYzsBfb4R8y,今年最后一次大制作，熬了4个大夜，为你深度解读“人这一生不能不读的世界名著”第6期：《堂吉诃德》。我们有梦，就大胆地去做梦吧。做那个挑战风车的傻子，鲁莽也比怯懦更接近勇敢。虽然迄今所有的人生都大写着失败，但不妨碍我们继续向前！因为，理想主义永远不会被现实招安。要看一个人有没有被生活打败，那就看他还会不会做梦，做那些年少轻狂的梦。梦到那个不顾一切想要去改变世界、想要挑战不可能、想要为了理想撞得头破血流也不回头的自己。相信人活着不应该只是为了自己吃饱穿暖，还应该为了某种超越个人的东西而活。#抖音年味新知贺岁  #马年说马事 #马年知识已经安排上了 #读书 #好书分享,1770861601,2026-02-12 10:00:01,61155,800,4569,19159,"['抖音年味新知贺岁', '马年说马事', '马年知识已经安排上了', '读书', '好书分享']",5,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/2243bf84322707985124aa93e4003fae~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092042800&x-signature=%2BAxkzgKXM%2BjprON%2Bp3Lepq4LN7M%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=2026042019403553F80FA6282F93150711,@做宁的书虫创作的原声,1158,1538299,3124952,"像写小论文一样写解读稿，把书嚼烂了给您听～
这个博主读过一些书，也走过一些路，有点表达欲。
从村→县→市→台湾→到英国多年求学经历；
走过全球近20个国家100余座城市。
现在想做一件正确的事，让更多人参与到读书里来。
新栏目：2026年52本世界名著，持续更新中……",1,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777892400&x-signature=0nH9%2Brr9UfieXo8rl4lPImJKrpQ%3D&from=327834062,tos-cn-i-dy/a27b9216a2294c7cbba88ec22c97bfd7,tos-cn-p-0015/oMRBtKFGbIDv5fDAeWgAfBE0TNI97zkBaH7hDC,,manual_url,exact,high,exact_video_id_match,True,7605752547445411106,2026-04-20 19:40:31.482951
7604675047747259658,https://www.douyin.com/video/7604675047747259658,96053920417,小白debug,https://www.douyin.com/user/MS4wLjABAAAAJXJVBSGHWDh_TM2bsI4uoIY9rTTR-1tzY9mpfxd3FWY,跟MCP|Workflow|Command|Prompt有什么关系？ #程序员 #编程 #MCP #ai新星计划  #抖音年味新知贺岁,1770610501,2026-02-09 12:15:01,37993,802,7061,26361,"['程序员', '编程', 'MCP', 'ai新星计划', '抖音年味新知贺岁']",5,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/c349553360978a0f0399f1267dd19100~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092042800&x-signature=xGNxHnLKFHbWOSB8W7JZExibvGU%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=20260420194049D313B8000840D214E78A,@小白debug创作的原声,451,422334,1308070,"🍺 AI极客·科技美学家 | 前字节 | AI算法工程
畅销书《趣味网络图解》作者 
专注科技美学·硬核技术科普
商务vx: Rserlin",1,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777892400&x-signature=0nH9%2Brr9UfieXo8rl4lPImJKrpQ%3D&from=327834062,tos-cn-i-dy/a0d60844fd004d1ea7ce6a9f4c0792a4,tos-cn-p-0015/oYpietCOQxT8BMWAQQqJxAAAA9F9wCfkGgHDvE,,manual_url,exact,high,exact_video_id_match,True,7604675047747259658,2026-04-20 19:40:46.257722
7613765506755087656,https://www.douyin.com/video/7613765506755087656,83565446451,林粒粒呀,https://www.douyin.com/user/MS4wLjABAAAAB1pt_ND6ccDJSMT4xMtULQMTcHrYvKbCY-Wdk2iK7Yg,"Windows系统+接入飞书，手把手带你避坑
如果想看mac版/云端版OpenClaw安装教程，欢迎留言！
#AI新星计划 #OpenClaw #AI #人工智能",1772717962,2026-03-05 21:39:22,266417,15617,69486,243832,"['AI新星计划', 'OpenClaw', 'AI', '人工智能']",4,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/8f7c68e21a715620668db122d5d17c24~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092042800&x-signature=SgaEfwIER1BfN66%2BiBoUGQNpC5w%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=202604201941043852957DC8FFC8164916,@林粒粒呀创作的原声,589,275434,1478688,"关注我，学点儿好玩好懂的 AI 或编程～
👩🏻‍💻 前北美亚马逊软件工程师
🎓 毕业于多伦多大学计算机科学
💪 致力于做银河系最好懂的教程（更多课程见同名工粽号）
🫶 全网粉丝90万",1,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777892400&x-signature=0nH9%2Brr9UfieXo8rl4lPImJKrpQ%3D&from=327834062,tos-cn-i-dy/3707488ba1ec414fbe7203023fddbc18,tos-cn-p-0015/okWIgi8AeNII0Ahfp1d1OM5JAbyBABicC3KA38,,manual_url,exact,high,exact_video_id_match,True,7613765506755087656,2026-04-20 19:41:01.243419
7627031724655922484,https://www.douyin.com/video/7627031724655922484,1201115480466887,郝奕会客厅,https://www.douyin.com/user/MS4wLjABAAAA02q2-FMda51RufA2NkdIT0X_XPYzW2KQScYXDW1uzCNIzuAkRYet9-TRNSiEYfxf,#郝奕会客厅 #法医 #刘良 #访谈 #视频播客扶持计划,1775815200,2026-04-10 18:00:00,1887386,34,904411,350568,"['郝奕会客厅', '法医', '刘良', '访谈', '视频播客扶持计划', '人间观察计划']",6,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/fc87311fa3a980a0afe3c47837942201~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092042800&x-signature=8dz4Nsf6WZFWKnePjvYmsDXPTHc%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=2026042019411861D8780F3850B3150F37,法医刘良：坚信真相不会沉默,603,942862,8750906,"2025APEC中国正式代表
聚焦最值得被探讨的时代议题，
让对话更真实、更具体、更直抵人心。
人物/企业品牌合作：haoyi20256688
打造中国视频版的时代周刊。",1,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777892400&x-signature=0nH9%2Brr9UfieXo8rl4lPImJKrpQ%3D&from=327834062,tos-cn-i-dy/40f53370f6ce4f7ab302f171a83cac77,tos-cn-p-0015/oAY7etzA9I6APCnflrIAksDpKU6FEATKBgjhq2,,manual_url,exact,high,exact_video_id_match,True,7627031724655922484,2026-04-20 19:41:15.620283
7621141530262179099,https://www.douyin.com/video/7621141530262179099,84492244869,papi酱,https://www.douyin.com/user/MS4wLjABAAAAgRBUyjONHgY_Uq1F_8IX4Cgmcp8g0NSXKUCiA8rbCBo,#飞书 #安克AI录音豆,1774605656,2026-03-27 18:00:56,950304,19045,668429,35484,"['飞书', '安克AI录音豆']",2,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/7d09b9c72eb7de36dd9aba46e538b624~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092042800&x-signature=ddfWEJGBr8E%2FL9ggxv1wt%2BE03JM%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=2026042019413144EF4617FD9410173C73,@papi酱创作的原声,192865,31695926,325461215,"一个集美貌与才华于一身的女子。
团队碎碎念小号在@种草papi酱 
（商业合作邮箱：papijiang@papitube.com，请备注papi+品牌信息。）",1,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777892400&x-signature=0nH9%2Brr9UfieXo8rl4lPImJKrpQ%3D&from=327834062,tos-cn-i-dy/039546266c7c4c0f8cad77cb9743d2f1,tos-cn-p-0015/oY0WkBCyg87GeLn7L8gdHg3eTe3d8MQVhFQAAB,,manual_url,exact,high,exact_video_id_match,True,7621141530262179099,2026-04-20 19:41:28.579398
7617896380653066853,https://www.douyin.com/video/7617896380653066853,7530180022875784251,南瓜资本,https://www.douyin.com/user/MS4wLjABAAAAra57Ug7HQM6qaxAyABE0bXgMxBaNdGJhyXUnkbKXSv1LNP8WLw_WUep1tiJ7K2I7,有时候很抱歉自己为什么不是一个很厉害的、可以立刻给出很好建议的人#废话连篇系列 #INFP #考研,1773679721,2026-03-17 00:48:41,3948,142,335,1313,"['废话连篇系列', 'infp', '考研']",3,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/e96d1bf0984c4f146083ddab925501ae~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092042800&x-signature=7dV1QafHgdPqrdLrJ8ABB0vV44I%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=2026042019415540F9B87E66993D150C00,Relaxing  Emotive Piano,352942,10174,104099,infp内耗自救日记本,1,,https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777892400&x-signature=X9elwoZq%2FZEQomKXg6v0HNLvW%2Bs%3D&from=327834062,tos-cn-i-0813c000-ce/o85x30ACfACjAiB2AWv46YIw1ie3G3RA5niEEK,tos-cn-p-0015c000-ce/oMEcyU9AIEAfHIy4BpXw36EfeCFPSNuDDN18Qt,,manual_url,exact,high,exact_video_id_match,True,7617896380653066853,2026-04-20 19:41:52.916530
7625845207048719657,https://www.douyin.com/video/7625845207048719657,1213493492849592,Jason在中国,https://www.douyin.com/user/MS4wLjABAAAAG-EUmqK1C5JtM3FWMdk9VkKRcIepvxTmrdsS6hpzvaRmBLOCc20ToewFLqJLjMKJ,#中外对比 #高铁 #老外在中国 #中国基建 #英国火车,1775531258,2026-04-07 11:07:38,60647,1352,3251,2818,"['中外对比', '高铁', '老外在中国', '中国基建', '英国火车']",5,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/50451eab45501307661623b625196991~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092042800&x-signature=KfdcUceGRZmoKWqQttNKx2R6UWc%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=20260420194212883BE5E358F75F15EBE4,英国博主中国旅行的前后反差感,475,2606411,20758687,"油管：Living in China
在中国居住生活10年的英国小哥Jason，热爱生活！",1,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777892400&x-signature=0nH9%2Brr9UfieXo8rl4lPImJKrpQ%3D&from=327834062,tos-cn-i-dy/73539e3330fc4645868e10407fcdc9e5,tos-cn-p-0015/ogfa7nAegIR088NnAyCvQ4QoehDmMEC0fGV2UL,,manual_url,exact,high,exact_video_id_match,True,7625845207048719657,2026-04-20 19:42:08.052903
7599230984264879375,https://www.douyin.com/video/7599230984264879375,89984243780,马克的技术工作坊,https://www.douyin.com/user/MS4wLjABAAAAwmE-l6oONkP3R29nUSrJlE6gov-8Qq7VinKzNcUvRU0,"📌 本视频带大家从零开始，把 Claude Code 从“尝鲜”工具变成真正的“生产力利器”。#claude #claudecode #ai #agent #llm

时间戳如下，方便大家跳转观看：
 
第一部分：环境搭建与基础交互
01:09 安装 Claude Code
01:43 登录与授权
02:55 第一个实战问题
03:12 三种模式详解 (默认/自动/规划)
 
第二部分：复杂任务处理与终端控制
06:00 执行终端命令 (Bash)
06:49 使用规划模式 (Plan Mode)
11:06 跳过所有权限检测 (dangerously-skip-permissions)
13:53 后台任务管理 (Background Tasks)
 
第三部分：多模态与上下文管理
15:35 版本回滚 (Rewind)
19:42 图片处理
21:09 安装 MCP Server (以 Figma 为例)
21:39 恢复历史会话 (Resume)
23:06 使用 MCP 工具还原设计稿
24:49 上下文压缩与清除
26:30 项目记忆文件 (CLAUDE.md)
 
第四部分：高级功能扩展与定制
29:46 Hook
33:16 Agent Skill
36:00 SubAgent
39:17 Skill 与 SubAgent 的区别
40:38 Plugin",1769333854,2026-01-25 17:37:34,33555,803,3874,35724,"['claude', 'claudecode', 'ai', 'agent', 'llm']",5,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/9afaf41c16bb93b676cd94ea9f14e4d5~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092042800&x-signature=f87Eyqm1KcwrkLy6xgdN%2FHxf3aM%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=20260420194230B326D19B72FDA3151243,@马克的技术工作坊创作的原声,2684,171155,457586,"分享技术与工具，提升生产力。
全网同名。",1,,https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777892400&x-signature=X9elwoZq%2FZEQomKXg6v0HNLvW%2Bs%3D&from=327834062,tos-cn-i-dy/f1524909d34c4da2abb935f865eff89e,tos-cn-p-0015/o8QBYCSQrDMDSCiyAhEPefEqFBA77B64e2wFgQ,,manual_url,exact,high,exact_video_id_match,True,7599230984264879375,2026-04-20 19:42:26.878525
7627399396702850340,https://www.douyin.com/video/7627399396702850340,1090355730318606,姜Dora在此,https://www.douyin.com/user/MS4wLjABAAAAN072cpRG6Ascc27mTfEvKj07hvclZfsDrjCqg3PzHZTYZ0WEknPaW61-qYa422MH,#搞钱#唯品会419特卖节#我的春日搭子#姜Dora,1775905226,2026-04-11 19:00:26,467454,7180,142979,187327,"['搞钱', '唯品会419特卖节', '我的春日搭子', '姜Dora']",4,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/cb16e73369684963f13014c5e97e69ba~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092042800&x-signature=l9RCdoUZ%2FpzmGEsZ4Qxoqrv3fXU%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=20260420194250D4FBD30A22B65AD380EE,@姜Dora在此创作的原声,1411,3213618,20280416,"🙋‍♀️治愈系职场博主 愿你早日成为自己喜欢的大人
✍️为职场年轻人提供精神力量和解决方案
🤝商务V：ming-8065（备注品牌）",1,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777892400&x-signature=0nH9%2Brr9UfieXo8rl4lPImJKrpQ%3D&from=327834062,tos-cn-i-dy/013036c7e8494671a1adbab41b97a330,tos-cn-p-0015/oAufWCGNQLANQlEZSAI0U7DYCDeee2YznLsmAF,,manual_url,exact,high,exact_video_id_match,True,7627399396702850340,2026-04-20 19:42:46.914873
7626773012901598607,https://www.douyin.com/video/7626773012901598607,2963879239094627,第二内核,https://www.douyin.com/user/MS4wLjABAAAAr3UjYG_qnzpObHO9rOOv9y1mRaFcvxVD-rU7M8i9IktA1N79Wcc2x2IzP8Ows2pZ,烂系统不会变好，你先别把命赔进去！教你三招清醒套利。 #职场真相 #老板思维 #人性博弈 #搞钱逻辑 #狠人进化论,1775746470,2026-04-09 22:54:30,1499,59,682,1087,"['职场真相', '老板思维', '人性博弈', '搞钱逻辑', '狠人进化论']",5,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/1dd3fdb3634ff2cd64a52441a12d85cd~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092042800&x-signature=Zc0ag4A%2F63oIEe%2BPwDCUCOyYQU8%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=20260420194311EC7CC9B0183AF514E04C,@第二内核创作的原声,397,106142,301948,"我不治愈你，只带你看清那些你一直想逃开的部分。如果你也在试着重新启动自己，这里是你的备用系统。——第二内核 重启的系统方法论，
见橱窗「狠人模型」",1,,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777892400&x-signature=0nH9%2Brr9UfieXo8rl4lPImJKrpQ%3D&from=327834062,tos-cn-i-0813/og87hBsNQVNvaACeiZEyAeSeAAXwBTA3rgMaAQ,tos-cn-p-0015/oYsKMA86arAEx976BNAgBcWQfFa6HTeqMfB3CB,,manual_url,exact,high,exact_video_id_match,True,7626773012901598607,2026-04-20 19:43:08.342090
7597053646329131242,https://www.douyin.com/video/7597053646329131242,4119229776804686,TracyGogogo,https://www.douyin.com/user/MS4wLjABAAAAp-FiK2cg2d2RPj2YRji3o774gBJCxJGOHiqi-6dMvbWkYBII_opT9Aky0ee26wd0,"因为工作后发现每天只有3小时…
#认知分享 #女性智慧 #情感共鸣 #成长哲学 #打工人",1768826891,2026-01-19 20:48:11,14825,370,1280,4185,"['认知分享', '女性智慧', '情感共鸣', '成长哲学', '打工人']",5,https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/8b8a40c86a70be348a8207d1c1b9829c~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2092042800&x-signature=Y0RH0qAJf4BzBO%2FDS6Nkr80MkOM%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=cover&biz_tag=pcweb_cover&l=202604201943306FF4FF86CD8C59D0AD87,@TracyGogogo创作的原声,137334,25376,96854,"全英输出｜洞察人性与思维
✨带你换个视角，修一颗通透的心
🦢 ENTJ｜500强｜温柔有力量的姐姐",1,,https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1777892400&x-signature=X9elwoZq%2FZEQomKXg6v0HNLvW%2Bs%3D&from=327834062,tos-cn-i-0813c000-ce/ooEuIAEAeK8tAlB05iBIfyxnJQ9AEiAwnTxACn,tos-cn-p-0015c000-ce/ogPsBDBwZuMzxM48pIPACRwmzWsKIABiPia4M,,manual_url,exact,high,exact_video_id_match,True,7597053646329131242,2026-04-20 19:43:25.918044
